EnergyDepositedInSi, SourceZ, SiAngleOffAxis, AbsorberThickness
15.1194,0,0,0
9.68157,0,0,0
11.3347,0,0,0
7.95965,0,0,0
60,0,0,0
60,0,0,0
6.75751,0,0,0
60,0,0,0
60,0,0,0
3.05651,0,0,0
60,0,0,0
3.12611,0,0,0
9.59881,0,0,0
60,0,0,0
60,0,0,0
7.64378,0,0,0
6.47097,0,0,0
60,0,0,0
7.29129,0,0,0
60,0,0,0
5.74073,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
0.467228,0,0,0
10.9336,0,0,0
60,0,0,0
5.74276,0,0,0
10.0087,0,0,0
7.92451,0,0,0
60,0,0,0
7.99562,0,0,0
9.40672,0,0,0
8.169,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
3.2982,0,0,0
8.71107,0,0,0
1.05946,0,0,0
60,0,0,0
60,0,0,0
2.1579,0,0,0
60,0,0,0
10.9399,0,0,0
6.18964,0,0,0
60,0,0,0
9.22359,0,0,0
13.2717,0,0,0
1.55385,0,0,0
3.65762,0,0,0
5.58456,0,0,0
7.41607,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
8.50237,0,0,0
60,0,0,0
6.55568,0,0,0
60,0,0,0
60,0,0,0
9.42982,0,0,0
60,0,0,0
7.72342,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
10.5262,0,0,0
60,0,0,0
7.46422,0,0,0
0.376843,0,0,0
10.2929,0,0,0
60,0,0,0
1.40753,0,0,0
60,0,0,0
60,0,0,0
10.3755,0,0,0
60,0,0,0
8.11268,0,0,0
0.82812,0,0,0
6.938,0,0,0
6.7851,0,0,0
60,0,0,0
0.137696,0,0,0
1.43443,0,0,0
5.28017,0,0,0
8.67827,0,0,0
60,0,0,0
60,0,0,0
11.2225,0,0,0
6.73636,0,0,0
7.206,0,0,0
7.27757,0,0,0
5.92892,0,0,0
3.43106,0,0,0
2.83845,0,0,0
3.00722,0,0,0
5.44467,0,0,0
60,0,0,0
5.3521,0,0,0
0.747942,0,0,0
4.87082,0,0,0
21.9477,0,0,0
10.5863,0,0,0
60,0,0,0
10.847,0,0,0
60,0,0,0
8.16046,0,0,0
1.90493,0,0,0
60,0,0,0
8.24193,0,0,0
9.89424,0,0,0
60,0,0,0
9.76724,0,0,0
60,0,0,0
10.2117,0,0,0
0.328732,0,0,0
10.8233,0,0,0
60,0,0,0
55.9995,0,0,0
8.48356,0,0,0
60,0,0,0
60,0,0,0
4.23844,0,0,0
60,0,0,0
3.61229,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
8.76774,0,0,0
0.152143,0,0,0
3.52602,0,0,0
60,0,0,0
5.15046,0,0,0
60,0,0,0
2.83372,0,0,0
60,0,0,0
1.38242,0,0,0
5.22163,0,0,0
60,0,0,0
11.1378,0,0,0
2.95439,0,0,0
60,0,0,0
60,0,0,0
2.71924,0,0,0
9.79628,0,0,0
6.3069,0,0,0
11.1895,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
2.46769,0,0,0
0.500039,0,0,0
60,0,0,0
60,0,0,0
2.70315,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
5.13136,0,0,0
5.10239,0,0,0
60,0,0,0
11.2762,0,0,0
8.39217,0,0,0
9.28455,0,0,0
60,0,0,0
10.1088,0,0,0
9.13334,0,0,0
11.1272,0,0,0
4.31563,0,0,0
8.92804,0,0,0
60,0,0,0
60,0,0,0
27.1809,0,0,0
60,0,0,0
60,0,0,0
3.25112,0,0,0
2.28746,0,0,0
60,0,0,0
60,0,0,0
0.912314,0,0,0
7.68583,0,0,0
60,0,0,0
1.72181,0,0,0
11.1131,0,0,0
11.3245,0,0,0
4.47153,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
9.52009,0,0,0
8.61003,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
3.77544,0,0,0
5.58359,0,0,0
60,0,0,0
60,0,0,0
0.703558,0,0,0
60,0,0,0
10.4953,0,0,0
60,0,0,0
60,0,0,0
3.19638,0,0,0
60,0,0,0
1.44569,0,0,0
60,0,0,0
3.12372,0,0,0
8.49328,0,0,0
60,0,0,0
7.57883,0,0,0
60,0,0,0
60,0,0,0
10.6784,0,0,0
60,0,0,0
60,0,0,0
4.79811,0,0,0
9.58346,0,0,0
6.32843,0,0,0
2.63843,0,0,0
2.8049,0,0,0
0.483135,0,0,0
3.2864,0,0,0
5.85311,0,0,0
60,0,0,0
1.28981,0,0,0
60,0,0,0
1.75581,0,0,0
4.78727,0,0,0
60,0,0,0
10.8218,0,0,0
60,0,0,0
4.60126,0,0,0
2.10342,0,0,0
4.6039,0,0,0
10.2929,0,0,0
4.81064,0,0,0
60,0,0,0
60,0,0,0
6.44043,0,0,0
2.54815,0,0,0
60,0,0,0
60,0,0,0
2.9233,0,0,0
60,0,0,0
10.0353,0,0,0
3.27957,0,0,0
60,0,0,0
3.99311,0,0,0
60,0,0,0
0.545197,0,0,0
1.22553,0,0,0
60,0,0,0
3.02653,0,0,0
4.4243,0,0,0
10.1052,0,0,0
7.05008,0,0,0
3.30644,0,0,0
0.94928,0,0,0
2.16852,0,0,0
60,0,0,0
60,0,0,0
1.72355,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
2.76392,0,0,0
0.896403,0,0,0
5.98865,0,0,0
9.92152,0,0,0
10.0963,0,0,0
0.464849,0,0,0
3.39373,0,0,0
9.23368,0,0,0
47.609,0,0,0
8.32975,0,0,0
10.5447,0,0,0
60,0,0,0
3.41373,0,0,0
60,0,0,0
2.13818,0,0,0
10.0736,0,0,0
2.34063,0,0,0
6.56192,0,0,0
5.16418,0,0,0
60,0,0,0
3.6561,0,0,0
2.91008,0,0,0
60,0,0,0
7.38646,0,0,0
11.149,0,0,0
60,0,0,0
2.88354,0,0,0
8.37756,0,0,0
1.56116,0,0,0
60,0,0,0
4.87831,0,0,0
60,0,0,0
60,0,0,0
10.8445,0,0,0
4.08373,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
2.11592,0,0,0
10.2103,0,0,0
6.69588,0,0,0
60,0,0,0
8.93387,0,0,0
60,0,0,0
7.74755,0,0,0
9.44246,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
6.36625,0,0,0
4.32311,0,0,0
60,0,0,0
4.47788,0,0,0
10.0833,0,0,0
10.123,0,0,0
9.64387,0,0,0
3.87573,0,0,0
60,0,0,0
8.41293,0,0,0
60,0,0,0
60,0,0,0
6.80634,0,0,0
5.01086,0,0,0
1.76096,0,0,0
60,0,0,0
10.617,0,0,0
13.1281,0,0,0
60,0,0,0
0.262455,0,0,0
3.00122,0,0,0
60,0,0,0
4.22612,0,0,0
10.0498,0,0,0
60,0,0,0
16.6009,0,0,0
4.55147,0,0,0
11.2736,0,0,0
60,0,0,0
7.11642,0,0,0
9.95602,0,0,0
8.8385,0,0,0
60,0,0,0
60,0,0,0
9.33766,0,0,0
9.5106,0,0,0
8.93634,0,0,0
11.3216,0,0,0
0.986089,0,0,0
4.94811,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
1.25093,0,0,0
2.1382,0,0,0
10.8248,0,0,0
60,0,0,0
9.20498,0,0,0
60,0,0,0
60,0,0,0
0.676735,0,0,0
8.32332,0,0,0
60,0,0,0
3.66751,0,0,0
60,0,0,0
60,0,0,0
10.6307,0,0,0
10.8125,0,0,0
60,0,0,0
10.6277,0,0,0
6.71562,0,0,0
5.0464,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
8.49476,0,0,0
7.82473,0,0,0
2.18275,0,0,0
60,0,0,0
9.68586,0,0,0
10.5755,0,0,0
60,0,0,0
1.38974,0,0,0
8.96933,0,0,0
11.1645,0,0,0
5.56104,0,0,0
14.8392,0,0,0
60,0,0,0
2.09147,0,0,0
60,0,0,0
60,0,0,0
2.99234,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
7.58497,0,0,0
7.64628,0,0,0
3.79866,0,0,0
8.06791,0,0,0
60,0,0,0
8.90937,0,0,0
9.528,0,0,0
60,0,0,0
1.69351,0,0,0
2.48893,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
2.94496,0,0,0
8.46505,0,0,0
60,0,0,0
0.25318,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
10.7608,0,0,0
60,0,0,0
12.7751,0,0,0
60,0,0,0
60,0,0,0
7.53109,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
1.78663,0,0,0
2.40658,0,0,0
0.117564,0,0,0
7.89012,0,0,0
4.06151,0,0,0
60,0,0,0
10.3078,0,0,0
3.02296,0,0,0
60,0,0,0
60,0,0,0
10.6734,0,0,0
60,0,0,0
60,0,0,0
4.27776,0,0,0
9.91421,0,0,0
60,0,0,0
60,0,0,0
5.44507,0,0,0
60,0,0,0
4.3977,0,0,0
1.87797,0,0,0
3.72591,0,0,0
8.83656,0,0,0
2.37988,0,0,0
2.45189,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
10.2605,0,0,0
11.0229,0,0,0
60,0,0,0
6.74886,0,0,0
60,0,0,0
0.360202,0,0,0
60,0,0,0
60,0,0,0
3.93198,0,0,0
0.916971,0,0,0
8.47017,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
2.27031,0,0,0
9.31236,0,0,0
6.97255,0,0,0
1.71962,0,0,0
60,0,0,0
3.7485,0,0,0
1.6402,0,0,0
2.53209,0,0,0
60,0,0,0
5.43216,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
0.624228,0,0,0
2.76787,0,0,0
5.90125,0,0,0
60,0,0,0
9.28713,0,0,0
1.02798,0,0,0
60,0,0,0
10.9097,0,0,0
9.73698,0,0,0
4.49858,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
3.8475,0,0,0
1.66941,0,0,0
5.94474,0,0,0
60,0,0,0
10.3801,0,0,0
2.48065,0,0,0
6.48207,0,0,0
0.699795,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
7.87365,0,0,0
60,0,0,0
60,0,0,0
9.90378,0,0,0
60,0,0,0
5.2181,0,0,0
4.09899,0,0,0
1.02473,0,0,0
10.0986,0,0,0
60,0,0,0
60,0,0,0
2.25023,0,0,0
0.86502,0,0,0
11.3676,0,0,0
60,0,0,0
2.96237,0,0,0
9.04792,0,0,0
3.89467,0,0,0
60,0,0,0
8.96331,0,0,0
60,0,0,0
1.20642,0,0,0
60,0,0,0
2.76719,0,0,0
60,0,0,0
1.38764,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
1.44057,0,0,0
0.993523,0,0,0
3.81665,0,0,0
8.96194,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
1.76038,0,0,0
2.25252,0,0,0
60,0,0,0
7.1124,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
11.3242,0,0,0
18.3731,0,0,0
2.69275,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
4.64926,0,0,0
4.82229,0,0,0
6.09052,0,0,0
4.64922,0,0,0
4.22514,0,0,0
60,0,0,0
2.40443,0,0,0
2.24744,0,0,0
60,0,0,0
6.01503,0,0,0
0.269491,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
11.151,0,0,0
60,0,0,0
0.106027,0,0,0
5.41819,0,0,0
60,0,0,0
4.7318,0,0,0
60,0,0,0
8.82743,0,0,0
8.66395,0,0,0
13.656,0,0,0
0.977275,0,0,0
60,0,0,0
6.77427,0,0,0
60,0,0,0
60,0,0,0
1.72903,0,0,0
0.172799,0,0,0
60,0,0,0
2.31384,0,0,0
1.09472,0,0,0
60,0,0,0
60,0,0,0
0.127955,0,0,0
60,0,0,0
3.3802,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
5.57105,0,0,0
60,0,0,0
60,0,0,0
9.54394,0,0,0
60,0,0,0
60,0,0,0
4.8046,0,0,0
1.14966,0,0,0
60,0,0,0
60,0,0,0
7.89128,0,0,0
10.9181,0,0,0
60,0,0,0
8.5916,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
3.37039,0,0,0
60,0,0,0
8.90538,0,0,0
11.0653,0,0,0
60,0,0,0
5.85868,0,0,0
10.1335,0,0,0
3.14628,0,0,0
3.00388,0,0,0
0.815527,0,0,0
0.109834,0,0,0
1.29316,0,0,0
60,0,0,0
10.7629,0,0,0
0.962539,0,0,0
10.6229,0,0,0
60,0,0,0
7.43085,0,0,0
0.1171,0,0,0
1.65389,0,0,0
60,0,0,0
4.35825,0,0,0
60,0,0,0
9.75312,0,0,0
0.571904,0,0,0
5.98432,0,0,0
60,0,0,0
9.84307,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
8.6866,0,0,0
11.024,0,0,0
0.550075,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
9.72549,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
3.09643,0,0,0
8.04923,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
8.55281,0,0,0
60,0,0,0
60,0,0,0
0.270705,0,0,0
60,0,0,0
60,0,0,0
9.45109,0,0,0
3.79549,0,0,0
0.683616,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
0.932277,0,0,0
1.88506,0,0,0
1.87714,0,0,0
60,0,0,0
60,0,0,0
11.0557,0,0,0
60,0,0,0
11.1678,0,0,0
60,0,0,0
60,0,0,0
10.1416,0,0,0
60,0,0,0
1.94208,0,0,0
0.38055,0,0,0
60,0,0,0
1.68103,0,0,0
60,0,0,0
5.99888,0,0,0
0.211766,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
5.17774,0,0,0
60,0,0,0
60,0,0,0
0.678303,0,0,0
6.50997,0,0,0
60,0,0,0
2.12718,0,0,0
0.252797,0,0,0
60,0,0,0
10.2137,0,0,0
60,0,0,0
60,0,0,0
8.60716,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
11.3249,0,0,0
8.56864,0,0,0
60,0,0,0
10.9692,0,0,0
60,0,0,0
2.11769,0,0,0
60,0,0,0
10.616,0,0,0
4.11019,0,0,0
4.54174,0,0,0
60,0,0,0
60,0,0,0
4.47122,0,0,0
60,0,0,0
60,0,0,0
10.8025,0,0,0
60,0,0,0
1.68511,0,0,0
11.3346,0,0,0
10.1806,0,0,0
4.93396,0,0,0
1.13339,0,0,0
1.89127,0,0,0
60,0,0,0
60,0,0,0
3.19467,0,0,0
2.77546,0,0,0
60,0,0,0
8.3711,0,0,0
60,0,0,0
2.42111,0,0,0
60,0,0,0
60,0,0,0
8.59279,0,0,0
10.6923,0,0,0
60,0,0,0
60,0,0,0
11.2996,0,0,0
4.68722,0,0,0
1.51411,0,0,0
7.40622,0,0,0
6.55665,0,0,0
10.1323,0,0,0
60,0,0,0
2.83555,0,0,0
60,0,0,0
6.36676,0,0,0
0.112896,0,0,0
60,0,0,0
6.8402,0,0,0
10.9684,0,0,0
60,0,0,0
7.99599,0,0,0
60,0,0,0
10.6358,0,0,0
60,0,0,0
10.9732,0,0,0
60,0,0,0
2.93138,0,0,0
9.2283,0,0,0
31.6158,0,0,0
10.5682,0,0,0
60,0,0,0
60,0,0,0
11.0085,0,0,0
60,0,0,0
60,0,0,0
4.9767,0,0,0
60,0,0,0
1.06749,0,0,0
60,0,0,0
9.33141,0,0,0
60,0,0,0
7.96532,0,0,0
8.16474,0,0,0
7.97438,0,0,0
1.92893,0,0,0
60,0,0,0
13.0639,0,0,0
43.671,0,0,0
6.9803,0,0,0
7.98099,0,0,0
60,0,0,0
2.23753,0,0,0
7.60383,0,0,0
10.2185,0,0,0
11.1914,0,0,0
60,0,0,0
9.76172,0,0,0
60,0,0,0
6.5997,0,0,0
8.94602,0,0,0
7.83784,0,0,0
0.550555,0,0,0
60,0,0,0
7.83362,0,0,0
60,0,0,0
11.058,0,0,0
9.769,0,0,0
60,0,0,0
3.42162,0,0,0
10.0231,0,0,0
3.22364,0,0,0
2.62885,0,0,0
5.59187,0,0,0
9.38405,0,0,0
60,0,0,0
4.95447,0,0,0
1.35103,0,0,0
60,0,0,0
5.75075,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
10.9348,0,0,0
10.7005,0,0,0
60,0,0,0
13.4417,0,0,0
1.06763,0,0,0
60,0,0,0
7.9916,0,0,0
60,0,0,0
1.91925,0,0,0
9.05493,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
25.0458,0,0,0
11.3703,0,0,0
5.7183,0,0,0
2.76798,0,0,0
4.89402,0,0,0
60,0,0,0
10.4153,0,0,0
11.0971,0,0,0
7.10738,0,0,0
1.75888,0,0,0
60,0,0,0
60,0,0,0
2.38614,0,0,0
60,0,0,0
60,0,0,0
0.5354,0,0,0
60,0,0,0
60,0,0,0
10.0518,0,0,0
3.60812,0,0,0
11.0202,0,0,0
4.57156,0,0,0
60,0,0,0
60,0,0,0
2.99889,0,0,0
7.01712,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
3.67204,0,0,0
60,0,0,0
7.74382,0,0,0
60,0,0,0
60,0,0,0
1.27106,0,0,0
60,0,0,0
60,0,0,0
4.53832,0,0,0
0.953606,0,0,0
4.06247,0,0,0
60,0,0,0
0.39045,0,0,0
0.126818,0,0,0
1.83094,0,0,0
10.4638,0,0,0
0.280802,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
4.16674,0,0,0
60,0,0,0
60,0,0,0
6.00637,0,0,0
3.87629,0,0,0
8.23485,0,0,0
6.72954,0,0,0
60,0,0,0
60,0,0,0
4.84967,0,0,0
60,0,0,0
10.8558,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
8.21626,0,0,0
60,0,0,0
60,0,0,0
0.349653,0,0,0
60,0,0,0
1.84543,0,0,0
4.15529,0,0,0
1.68592,0,0,0
0.861759,0,0,0
2.67161,0,0,0
8.27209,0,0,0
60,0,0,0
4.33266,0,0,0
60,0,0,0
10.3555,0,0,0
60,0,0,0
60,0,0,0
3.07365,0,0,0
60,0,0,0
3.93958,0,0,0
0.564128,0,0,0
2.12165,0,0,0
60,0,0,0
9.0475,0,0,0
1.60369,0,0,0
0.69762,0,0,0
11.2257,0,0,0
60,0,0,0
9.57891,0,0,0
10.4005,0,0,0
4.4798,0,0,0
3.15112,0,0,0
60,0,0,0
60,0,0,0
4.0506,0,0,0
2.29983,0,0,0
9.32295,0,0,0
10.6861,0,0,0
0.646982,0,0,0
60,0,0,0
60,0,0,0
5.61032,0,0,0
10.4664,0,0,0
1.21536,0,0,0
10.322,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
1.60492,0,0,0
60,0,0,0
2.08832,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
0.819882,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
0.818119,0,0,0
3.17426,0,0,0
1.28756,0,0,0
9.76312,0,0,0
9.404,0,0,0
60,0,0,0
7.60582,0,0,0
60,0,0,0
9.6852,0,0,0
60,0,0,0
1.76714,0,0,0
60,0,0,0
4.83689,0,0,0
5.04346,0,0,0
1.24647,0,0,0
9.29316,0,0,0
60,0,0,0
9.99027,0,0,0
2.28098,0,0,0
6.98551,0,0,0
60,0,0,0
9.95831,0,0,0
60,0,0,0
3.456,0,0,0
60,0,0,0
5.81581,0,0,0
1.44696,0,0,0
8.47642,0,0,0
60,0,0,0
60,0,0,0
7.66624,0,0,0
2.91602,0,0,0
60,0,0,0
8.53418,0,0,0
60,0,0,0
1.95313,0,0,0
1.00488,0,0,0
11.2471,0,0,0
60,0,0,0
5.56697,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
4.52653,0,0,0
5.16712,0,0,0
60,0,0,0
8.53499,0,0,0
60,0,0,0
0.187025,0,0,0
11.1673,0,0,0
4.02378,0,0,0
0.387746,0,0,0
4.91153,0,0,0
60,0,0,0
1.29735,0,0,0
60,0,0,0
10.1968,0,0,0
60,0,0,0
4.81743,0,0,0
60,0,0,0
60,0,0,0
8.63088,0,0,0
20.988,0,0,0
0.688016,0,0,0
10.3935,0,0,0
60,0,0,0
0.515057,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
9.46772,0,0,0
60,0,0,0
60,0,0,0
11.098,0,0,0
1.66859,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
8.70624,0,0,0
7.37027,0,0,0
60,0,0,0
8.93242,0,0,0
0.317695,0,0,0
6.55267,0,0,0
3.0216,0,0,0
60,0,0,0
0.653302,0,0,0
11.2851,0,0,0
60,0,0,0
9.38232,0,0,0
3.06454,0,0,0
11.2184,0,0,0
60,0,0,0
60,0,0,0
5.44686,0,0,0
0.301327,0,0,0
0.139676,0,0,0
1.56584,0,0,0
2.23369,0,0,0
60,0,0,0
60,0,0,0
6.82591,0,0,0
9.81332,0,0,0
60,0,0,0
3.70057,0,0,0
60,0,0,0
4.78776,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
4.28167,0,0,0
60,0,0,0
5.33008,0,0,0
60,0,0,0
4.37465,0,0,0
60,0,0,0
1.21379,0,0,0
60,0,0,0
0.776785,0,0,0
6.87968,0,0,0
60,0,0,0
16.8377,0,0,0
60,0,0,0
60,0,0,0
3.72033,0,0,0
60,0,0,0
4.4762,0,0,0
1.18187,0,0,0
60,0,0,0
0.114914,0,0,0
60,0,0,0
60,0,0,0
4.63808,0,0,0
2.74879,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
10.2102,0,0,0
3.47873,0,0,0
7.01902,0,0,0
2.30369,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
1.71777,0,0,0
60,0,0,0
10.0541,0,0,0
1.95691,0,0,0
2.20546,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
10.0511,0,0,0
1.81379,0,0,0
60,0,0,0
10.3253,0,0,0
5.33493,0,0,0
10.3699,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
2.16576,0,0,0
60,0,0,0
60,0,0,0
10.3773,0,0,0
60,0,0,0
3.03266,0,0,0
60,0,0,0
60,0,0,0
10.1626,0,0,0
60,0,0,0
60,0,0,0
2.04647,0,0,0
1.64721,0,0,0
10.8547,0,0,0
60,0,0,0
7.4102,0,0,0
60,0,0,0
10.8253,0,0,0
60,0,0,0
9.98511,0,0,0
60,0,0,0
60,0,0,0
5.91573,0,0,0
60,0,0,0
1.54533,0,0,0
10.412,0,0,0
60,0,0,0
2.69495,0,0,0
8.06086,0,0,0
1.29897,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
9.48609,0,0,0
60,0,0,0
8.48902,0,0,0
0.142166,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
0.877955,0,0,0
60,0,0,0
9.11962,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
1.23478,0,0,0
11.0613,0,0,0
9.77497,0,0,0
60,0,0,0
1.23103,0,0,0
11.044,0,0,0
60,0,0,0
4.16882,0,0,0
2.91818,0,0,0
3.17525,0,0,0
60,0,0,0
10.5729,0,0,0
11.0836,0,0,0
4.58644,0,0,0
60,0,0,0
9.93486,0,0,0
0.602342,0,0,0
9.58322,0,0,0
4.33665,0,0,0
60,0,0,0
3.39057,0,0,0
7.09447,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
7.4683,0,0,0
60,0,0,0
0.459173,0,0,0
6.91299,0,0,0
13.808,0,0,0
5.59806,0,0,0
60,0,0,0
1.38313,0,0,0
60,0,0,0
60,0,0,0
8.68432,0,0,0
60,0,0,0
60,0,0,0
11.6539,0,0,0
60,0,0,0
1.46641,0,0,0
8.62038,0,0,0
60,0,0,0
7.42383,0,0,0
8.76009,0,0,0
9.96845,0,0,0
60,0,0,0
4.67403,0,0,0
5.59303,0,0,0
9.51337,0,0,0
4.56711,0,0,0
60,0,0,0
1.44798,0,0,0
10.9767,0,0,0
60,0,0,0
6.98245,0,0,0
1.901,0,0,0
4.73848,0,0,0
10.9336,0,0,0
4.65831,0,0,0
8.45424,0,0,0
5.34786,0,0,0
5.06482,0,0,0
0.534866,0,0,0
0.902141,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
3.50929,0,0,0
1.07625,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
6.24704,0,0,0
60,0,0,0
3.9257,0,0,0
60,0,0,0
2.74703,0,0,0
60,0,0,0
2.39033,0,0,0
60,0,0,0
2.06153,0,0,0
4.00173,0,0,0
10.8248,0,0,0
7.38637,0,0,0
60,0,0,0
9.33314,0,0,0
60,0,0,0
1.85953,0,0,0
60,0,0,0
1.44432,0,0,0
60,0,0,0
0.525709,0,0,0
60,0,0,0
60,0,0,0
7.33168,0,0,0
60,0,0,0
0.30286,0,0,0
60,0,0,0
10.11,0,0,0
1.15776,0,0,0
7.0193,0,0,0
60,0,0,0
2.48525,0,0,0
1.6327,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
6.23234,0,0,0
3.89056,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
10.3831,0,0,0
60,0,0,0
1.5791,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
5.8625,0,0,0
2.77044,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
0.701247,0,0,0
60,0,0,0
9.3759,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
9.60759,0,0,0
60,0,0,0
60,0,0,0
11.9711,0,0,0
5.11602,0,0,0
60,0,0,0
7.02344,0,0,0
60,0,0,0
5.84552,0,0,0
7.77523,0,0,0
4.5149,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
2.90768,0,0,0
0.222991,0,0,0
60,0,0,0
4.63,0,0,0
3.29692,0,0,0
11.2223,0,0,0
5.20646,0,0,0
60,0,0,0
3.79368,0,0,0
60,0,0,0
0.166936,0,0,0
8.0157,0,0,0
8.58319,0,0,0
1.53677,0,0,0
1.19374,0,0,0
3.47404,0,0,0
1.34452,0,0,0
60,0,0,0
60,0,0,0
0.712399,0,0,0
10.3671,0,0,0
2.86456,0,0,0
60,0,0,0
60,0,0,0
7.25392,0,0,0
11.3726,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
1.90579,0,0,0
10.4282,0,0,0
60,0,0,0
2.29277,0,0,0
10.1848,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
9.72501,0,0,0
1.49036,0,0,0
0.493452,0,0,0
60,0,0,0
5.62467,0,0,0
3.36128,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
6.65746,0,0,0
60,0,0,0
60,0,0,0
10.582,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
11.2002,0,0,0
1.31043,0,0,0
60,0,0,0
7.13025,0,0,0
60,0,0,0
60,0,0,0
4.43973,0,0,0
60,0,0,0
60,0,0,0
5.07098,0,0,0
3.68134,0,0,0
60,0,0,0
2.1587,0,0,0
2.99129,0,0,0
0.740181,0,0,0
9.56985,0,0,0
60,0,0,0
4.75047,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
11.4796,0,0,0
2.60325,0,0,0
3.65005,0,0,0
60,0,0,0
9.17335,0,0,0
60,0,0,0
2.59415,0,0,0
